Session Information:,,,,Device Information:,,,,Oarlock Information:,,,,Oarlock Settings:

Name:,Dist-250M,,,Name:,SpdCoach 2739060,,,Firmware:,001.01,,,Boat ID:,SPRIN
Start Time:,11/14/2022 17:42,,,Model:,SpeedCoach GPS Pro,,,,,,,Seat Number:,1
Type:,Single Distance,,,Serial:,2739060,,,,,,,Port Starboard:,Port
System of Units:,Meters/Split500,,,Firmware Version:,2.23,,,,,,,Oar Length:,286
Speed Input:,Impeller,,,Profile Version:,0.03,,,,,,,Inboard Length:,86
,,,,Hardware Version:,Rev 11,,,,,,,,
,,,,LiNK Version:,2.1.68,,,,,,,,


Session Summary:

Total Intervals,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,240.2,250.1,00:01:15.4,00:02:36.2,3.20,00:02:31.1,3.31,20.5,24,10.0,10.4,119.0,134.0,-59.0,15.0,44.0,12.0,227.0,433.0,517.0,-11.0,46.9656182,7.3808032


Interval Summaries:

Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,240.2,250.1,00:01:15.4,00:02:36.2,3.20,00:02:31.1,3.31,20.5,24,10.0,10.4,120.0,134.0,-59.0,15.0,44.0,12.0,227.0,433.0,517.0,-11.0,46.9656182,7.3808032
